ID;PROCESS_DEFINITION_KEY;VERSION;TASK_ID;FORM
101;acquisti;1;modifica-decisione;"<div class="row text-center"> <div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Acquisti ha il compito di rielaborare la decisione a contrattare con Nomina RUP secondo le indicazioni espresse nel commento. Il Responsabile Acquisti potrà caricare i documenti modificati (facendo l'upload del nuovo documento) e sottoporli nuovamente al ciclo di validazioni tramite l'azione 'Invia alla verifica'.”</div> </div> <fileinput name="decisioneContrattare" label="Decisione a Contrattare" multiple=false accept=".doc,.docx,.pdf" cnr-required=false metadati-pubblicazione-urp="true" ></fileinput> <fileinput name="relazioneTecnica" label="Relazione Tecnica" multiple=false accept=".pdf" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <div class="row"><label for="sceltaUtente">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="Invia_alla_verifica">Invia alla verifica</option> </select></div> <div class="form-group"><label for="titolo">Titolo Acquisizione</label><input type="text" ng-model="data.titolo" id="titolo" class="form-control" required autofill /></div> <div class="form-group"><label for="descrizione">Descrizione Acquisizione</label><input type="text" ng-model="data.descrizione" id="descrizione" class="form-control" required autofill /></div> <div class="form-group"> <cnr-tree list-name="flussoAcquisti_tipologiaAcquisizione" label="Tipologia di Acquisizione" ng-model="data.tipologiaAcquisizione" ng-modelid="data.tipologiaAcquisizioneId" required autofill></cnr-tree> </div> <div class="form-group"> <cnr-tree list-name="flussoAcquisti_strumentoAcquisizione" label="Strumento di Acquisizione" ng-model="data.strumentoAcquisizione" ng-modelid="data.strumentoAcquisizioneId" required autofill></cnr-tree> </div> <subform multiple=true subform-name="impegni" label="Lista Impegni Provvisori" ng-model="data.impegni" autofill></subform> <div class="form-group"><label for="rup">Responsabile Unico del Procedimento (RUP)</label> <typeaheadinput type="users" id="rup" ng-model="data.rup" label-model="data.rup_label" autofill ng-required="true"></typeaheadinput> </div> <div class="form-group"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3"></textarea></div>"
102;acquisti;1;protocollo-decisione;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">"Lo Staff Amministrativo Direzione ha il compito di protocollare manualmente la 'Decisione a Contrattare' con 'Nomina RUP' ed inserire nella relativa maschera di inserimento il nr.protocollo e data di protocollazione relativi alla 'Decisione a Contrattare'"</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Protocolla">Protocolla Decisione a Contrattare</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Decisione a Contrattare</label><input type="text" ng-model="data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required/></div><div class="row"><label for="dataProtocolloInput">Data protocollo Decisione a Contrattare</label><input type="date" ng-model="data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required/></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" /></div></div>"
103;acquisti;1;espletamento-procedura;"<div class="row text-center"> <div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Unico del Procedimento (RUP) ha il compito caricare il file Avviso di Post Informazione ed eventualmente il file RDO ed inserire nella maschera di inserimento tutti i dettagli necessari per il completamento dell’acquisto; Al termine di questa azione il flusso terminerà.</div> </div> <div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" ng-switch="$parent.vm.data.sceltaUtente" class="form-control" required> <option value="Dettagli_Procedura">Inserisci Dettagli Procedura</option> <option value="Revoca">Revoca Procedura</option> </select></div> <div class="row" ng-if="data.sceltaUtente !== 'Revoca'"> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '21' || $parent.vm.taskVariables.strumentoAcquisizioneId == '23')"> <fileinput name="bandoAvvisi" label="Bando e/o Avvisi" multiple=false accept=".pdf" metadati-protocollo="true" pubblicazione-trasparenza="true" metadati-pubblicazione-urp="true" cnr-required=true></fileinput> <fileinput name="letteraInvito" label="Lettera di invito" nota="il documento deve essere epurata di ogni riferimento agli invitati" multiple=false accept=".pdf" pubblicazione-trasparenza="true" metadati-pubblicazione-urp="true" metadati-protocollo="true" cnr-required=true></fileinput> <fileinput name="provvedimentoAmmessiEsclusi" label="Elenco degli ammessi e degli esclusi all'esito delle valutazioni delle autodichiarazioni" nota="il documento deve essere epurato dei dati personali sensibili" multiple=false accept=".pdf" pubblicazione-trasparenza="true" metadati-pubblicazione-urp="true" metadati-protocollo="true" cnr-required=true></fileinput> <fileinput name="provvedimentoNominaCommissione" label="Provvedimento di nomina della Commissione con i relativi curricula dei componenti" nota="il documento deve essere epurato dei dati personali sensibili" multiple=false accept=".pdf" metadati-pubblicazione-urp="true" metadati-protocollo="true" pubblicazione-trasparenza="true" cnr-required=true></fileinput> <fileinput name="esitoValutazioneAnomalie" label="Esito Valutazione anomalia " multiple=false accept=".pdf" metadati-pubblicazione-urp="true" metadati-protocollo="true" pubblicazione-trasparenza="true" cnr-required=false></fileinput> <fileinput name="elencoVerbali" label="Elenco dei verbali delle sedute di gara" nota="il documento deve essere epurato dei dati personali sensibili" multiple=false accept=".pdf" metadati-pubblicazione-urp="true" metadati-protocollo="true" pubblicazione-trasparenza="true" cnr-required=true></fileinput> <fileinput name="giustificazioniAnomalie" label="Giustificazioni richieste dall'ente e fornite dagli operatori economici relativamente ad eventuali anomalie" multiple=false accept=".pdf" metadati-pubblicazione-urp="true" metadati-protocollo="true" cnr-required=false></fileinput> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '21')"> <fileinput name="elencoDitteInvitate" label="Elenco delle ditte Invitate" nota="il documento deve essere epurato dei dati personali sensibili" multiple=false accept=".pdf" metadati-pubblicazione-urp="true" metadati-protocollo="true" pubblicazione-trasparenza="true" cnr-required=true></fileinput> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '23')"> <fileinput name="elencoDitteInvitate" label="Elenco delle ditte Invitate" nota="il documento deve essere epurato dei dati personali sensibili" multiple=false accept=".pdf" metadati-pubblicazione-urp="true" metadati-protocollo="true" pubblicazione-trasparenza="true" cnr-required=false></fileinput> </div> <div class="row"> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> </div> <div class="row"><label for="cig">Codice Identificativo Gara (CIG)</label> <input type="text" ng-model="data.cig" id="cig" class="form-control" required></input> </div> <div class="row"><label for="cup">Codice Unico Progetto (CUP)</label><input type="text" ng-model="data.cup" id="cup" class="form-control"></input> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '12')"><label for="codiceConvenzioneConsip">Codice Convenzione CONSIP</label><input type="text" ng-model="data.codiceConvenzioneConsip" id="codiceConvenzioneConsip" class="form-control"></input> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !== '11' && $parent.vm.taskVariables.strumentoAcquisizioneId !== '12' && $parent.vm.taskVariables.strumentoAcquisizioneId !== '13' && $parent.vm.taskVariables.strumentoAcquisizioneId !== '23' )" )><label for="nrRdo">Nr. RDO</label><input type="text" ng-model="data.nrRdo" id="nrRdo" class="form-control"></input> </div> <div class="row"><label for="strutturaSigla">Struttura Operante in Sigla</label> <typeaheadinput type="uo" id="strutturaSigla" ng-model="data.strutturaSigla" label-model="data.strutturaSigla_label" ng-required="true"></typeaheadinput> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId == '23')"> <subform multiple=true subform-name="ditteInvitate" label="Elenco Ditte Invitate (MANDATARIE/CAPOGRUPPO)" ng-model="data.ditteInvitate"></subform> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !== '23')"><label for="pIvaCodiceFiscaleDittaAggiudicataria">p.iva / Codice Fiscale Ditta Aggiudicataria</label><input type="text" ng-model="data.pIvaCodiceFiscaleDittaAggiudicataria" id="pIvaCodiceFiscaleDittaAggiudicataria" class="form-control" required></input> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !=='23')"><label for="ragioneSocialeDittaAggiudicataria">Ragione Sociale Ditta Aggiudicataria</label><input type="text" ng-model="data.ragioneSocialeDittaAggiudicataria" id="ragioneSocialeDittaAggiudicataria" class="form-control" required></input> </div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !== '23' )"><label for="gestioneRTIDittaAggiudicataria">Gestione RTI Ditta Aggiudicataria</label><select type="radio" ng-model="data.gestioneRTIDittaAggiudicataria" id="gestioneRTIDittaAggiudicataria" class="form-control" required> <option value="SI">SI</option> <option value="NO">NO</option> </select></div> <div class="row" ng-if="($parent.vm.taskVariables.strumentoAcquisizioneId !== '23' && data.gestioneRTIDittaAggiudicataria == 'SI')"> <subform multiple=true subform-name="ditteRTI" label="Elenco Ditte Invitate (MANDATARIE/CAPOGRUPPO)" ng-model="data.ditteRTI" min=1></subform> </div> <div class="row"><label for="tempiCompletamentoProceduraInizio">Tempi Completamento Procedura Inizio</label><input type="date" ng-model="data.tempiCompletamentoProceduraInizio" id="tempiCompletamentoProceduraInizio" class="form-control" required></input> </div> <div class="row"><label for="tempiCompletamentoProceduraFine">Tempi Completamento Procedura Fine</label><input type="date" ng-model="data.tempiCompletamentoProceduraFine" id="tempiCompletamentoProceduraFine" class="form-control"></input> </div> <div class="row" ng-if="(data.tempiCompletamentoProceduraFine)"><label for="motivazioneTempiCompletamento">Motivazioni Tempi Completamento</label><textarea type="textarea" ng-model="data.motivazioneTempiCompletamento" id="motivazioneTempiCompletamento" class="form-control" rows="3" required></textarea></div> <div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.taskVariables.commento" id="commento" class="form-control" rows="3"></textarea></div> </div> <div class="row" ng-if="data.sceltaUtente == 'Revoca'"> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> </div> <div class="row" ng-if="data.sceltaUtente == 'Revoca'"><label for="commento">Commento</label><textarea type="textarea" ng-model="$parent.vm.taskVariables.commento" id="commento" class="form-control" rows="3" required></textarea></div>"
104;acquisti;1;predisposizione-provvedimento-aggiudicazione;"<div class="row text-center"> <div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Lo Staff Amministrativo Direzione ha il compito di predisporre il Provvedimento di Aggiudicazione;. inserisce le informazioni richieste dal form e tramite l'azione 'Inoltra Provvedimento di Aggiudicazione' caricarnel sistema il file word/pdf che verrà inoltrato al Supporto alle Funzioni Direzionali.</div> <div class="row"> <div class="row"> <cnr-tree list-name="flussoAcquisti_verificheRequisiti" label="Verifiche Requisiti di Legge" ng-model="data.verificheRequisiti" ng-modelid="data.verificheRequisitiid"></cnr-tree> </div> <div ng-if="data.verificheRequisitiid == '1'" class="row"> <label for="titolo">Scelta Utente</label> <select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="Inoltra_Provvedimento">Inoltra Provvedimento di Aggiudicazione</option> </select> </div> <div ng-if="data.verificheRequisitiid !== '1' && data.entity.variabili.ditteRimanenti !== 0" class="row"> <label for="titolo">Scelta Utente</label> <select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="SelezionaAltroCandidato">Procedi con Altro Candidato</option> </select> </div> <div ng-if="data.verificheRequisitiid !== '1' && data.entity.variabili.ditteRimanenti == 0" class="row"> <label for="titolo">Scelta Utente</label> <select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="RevocaConProvvedimento">Revoca Con Provvedimento</option> </select> </div> <div class="row" ng-if="data.verificheRequisitiid == '1'"> <fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept=".doc,.docx,.pdf" metadati-pubblicazione-urp="true" pubblicazione-trasparenza="true" cnr-required=true></fileinput> </div> <div class="row"> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> </div> <div class="row" ng-if="data.verificheRequisitiid == '1'"><label for="identificativoProvvedimentoAggiudicazione">Identificativo Provvedimento di Aggiudicazione</label><input type="text" ng-model="data.identificativoProvvedimentoAggiudicazione" id="identificativoProvvedimentoAggiudicazione" class="form-control" required></input></div> <subform ng-if="data.entity.variabili.gestioneRTIDittaInvitata === 'SI' && data.verificheRequisitiid == '1'" multiple=true subform-name="ditteRTI" label="Elenco Ditte RTI" ng-model="data.ditteRTI" ng-init="data.ditteRTI = [{'pIvaCodiceFiscaleDittaInvitata':data.entity.variabili.pIvaCodiceFiscaleDittaInvitata,'ragioneSocialeDittaInvitata':data.entity.variabili.ragioneSocialeDittaInvitata,'tipologiaRTI':'MANDATARIA-CAPOGRUPPO'},{}]" min=2></subform> <div class="row" ng-if="data.verificheRequisitiid == '1'"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3"></textarea></div> <div class="row" ng-if="data.verificheRequisitiid != '1'"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" required></textarea></div> </div> </div>"
106;acquisti;1;verifica-provvedimento-aggiudicazione;"<div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="Modifica">Modifica</option> <option value="Valida">Valida</option> </select></div> <fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept=".doc,.docx,.pdf" metadati-pubblicazione-urp="true" cnr-required=false /> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <div class="row" ng-if="data.sceltaUtente === 'Modifica'"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" required /></div><div class="row" ng-if="data.sceltaUtente === 'Valida' "><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" /></div>"
107;acquisti;1;firma-provvedimento-aggiudicazione;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Direttore della Struttura ha il compito di visionare ed eventualmente firmare il Provvedimento di Aggiudicazione sottoposto. Il Direttore potrà: 1) firmare scegliendo l'opzione 'Firma'. In questo caso verranno chieste le credenziali e l'otp per la firma digitale e il Provvedimento di aggiudicazione diventerà aggiudicazione. Il formato del documento sottoposto alla firma deve essere pdf; 2) modificare direttamente i documenti (facendo l'upload del documento modificato tramite l'opzione del documento 'aggiorna') e poi procedere con la Firma; 3) Respingere il documento rimandandolo allo Staff Amministrativo Direzione con un commento esplicativo tramite l'azione 'Modifica'; 4) decidere di annullare tutta la procedura terminando il flusso mediante l'azione 'Annulla'.” 5) Revocare il tramite l'opzione 'Revoca’</div> <div class="row" ng-if="data.entity.variabili.ditteRimanenti === 0"><label for="titolo">Scelta Utente</label> <select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" ng-switch="data.sceltaUtente" class="form-control" required> <option value="Modifica">Modifica</option> <option value="RevocaConProvvedimento">Revoca con Provvedimento</option> <option value="Firma">Firma</option> </select> </div> <div class="row" ng-if="data.entity.variabili.ditteRimanenti !== 0"><label for="titolo">Scelta Utente</label> <select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" ng-switch="data.sceltaUtente" class="form-control" required> <option value="Modifica">Modifica</option> <option value="RevocaConProvvedimento">Revoca con Provvedimento</option> <option value="Firma">Firma</option> <option value="SelezionaAltroCandidato">Seleziona Altro Candidato</option> </select> </div> <fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept=".doc,.docx,.pdf" metadati-pubblicazione-urp="true" cnr-required=false /> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <div ng-switch="data.sceltaUtente"> <div class="row" ng-switch-when="Firma"><label for="username">Username *</label><input type="text" ng-model="data.username" id="username" class="form-control" required /></div> <div class="row" ng-switch-when="Firma"><label for="password">Password *</label><input type="text" ng-model="data.password" id="password" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div> <div class="row" ng-switch-when="Firma"><label for="otp">OTP *</label><input type="text" ng-model="data.otp" id="otp" ng-attr-type="{{ showPassword ? 'text' : 'password' }}" class="form-control" required /></div> <div class="row" ng-switch-when="Firma"><label for="commento">Nota Provvedimento di Aggiudicazione</label> <textarea type="textarea" ng-model="data.notaProvvedimentoAggiudicazione" id="notaProvvedimentoAggiudicazione" class="form-control" rows="3" /></div> <div class="row" ng-switch-when="RevocaConProvvedimento"><label for="commento">Nota per Revoca</label><textarea type="textarea" ng-model="data.notaRevoca" id="notaRevoca" class="form-control" rows="3" required /></div> <div class="row" ng-switch-when="SelezionaAltroCandidato"><label for="commento">Nota per Selezione altro candidato</label><textarea type="textarea" ng-model="data.commento" id="commento" class="form-control" rows="3" required /></div> <div class="row" ng-switch-when="Modifica"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" id="commento" class="form-control" rows="3" required /></div> <div class="row" ng-switch-when="Firma"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" id="commento" class="form-control" rows="3" /></div>"
108;acquisti;1;protocollo-provvedimento-aggiudicazione;"<div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Lo Staff Amministrativo Direzione inserisce nella apposita maschera il nr. di protocollo e la data di protocollazione relativi al Provvedimento di Aggiudicazione.</div><div class="row text-center"><div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required><option value="Protocolla">Protocolla Provvedimento di Aggiudicazione</option></select></div><div class="row"><label for="numeroProtocolloInput">Nr. protocollo Provvedimento di Aggiudicazione</label><input type="text" ng-model="data.numeroProtocolloInput" id="numeroProtocolloInput" class="form-control" required/></div><div class="row"><label for="dataProtocolloInput">Data protocollo Provvedimento di Aggiudicazione</label><input type="date" ng-model="data.dataProtocolloInput" id="dataProtocolloInput" class="form-control" required/></div><div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" /></div></div>"
109;acquisti;1;modifica-provvedimento-aggiudicazione;"<div class="row text-center"> <div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Lo Staff Amministrativo Direzione ha il compito di rielaborare il Provvedimento di aggiudicazione o Non Aggiudicazione secondo le indicazioni espresse nel commento. Lo Staff Amministrativo Direzione potrà caricare i documenti modificati (facendo l'upload del nuovo documento tramite l'opzione del documento 'aggiorna') e sottoporli nuovamente al ciclo di validazioni tramite l\'azione 'Invia alla verifica'.</div> </div> <div class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="Riproponi">Inoltra Provvedimento Modificato</option> </select></div> <fileinput name="provvedimentoAggiudicazione" label="Provvedimento di Aggiudicazione" multiple=false accept=".doc,.docx,.pdf" metadati-pubblicazione-urp="true" cnr-required=false /> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <div class="row"> <div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" /></div></div>"
110;acquisti;1;verifica-requisiti;"<div class="row text-center"> <div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Il Responsabile Unico del Procedimento ha il compito di verificare che siano stati verificati tutti i requisiti di legge. Se il provvedimento soddisfa i requisiti previsti dalla legge (Verifiche Requisiti di Legge = Soddisfatte) può essere inoltrato tramite la scelta ‘Invia Risultato Controllo Requisiti’ ed il flusso prosegue. Se il provvedimento NON soddisfa i requisiti previsti dalla legge viene avviato un nuovo provvedimento per il prossimo candidato (valido per PROCEDURA SELETTIVA FUORI MEPA solo se sono presenti altri candidati). Il Responsabile Unico del Procedimento ha il compito di verificare la volontà e la possibilità di annullamento della procedura. Se la revoca necessita di un Provvedimento di Revoca allora il Responsabile Unico del Procedimento dovrà effettuare la scelta ‘Revoca con Provvedimento’.</div> </div> <div class="row"> <cnr-tree list-name="flussoAcquisti_verificheRequisiti" label="Verifiche Requisiti di Legge" ng-model="data.verificheRequisiti" ng-modelid="data.verificheRequisitiid"></cnr-tree> </div> <div ng-if="data.verificheRequisitiid == '1' || data.verificheRequisitiid == '3' " class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="Invia">Invia Risultato Controllo Requisiti</option> </select></div> <div ng-if="data.verificheRequisitiid !== '1' && data.verificheRequisitiid !== '3' && data.entity.variabili.ditteRimanenti !== 0" class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="SelezionaAltroCandidato">Procedi con Altro Candidato</option> </select></div> <div ng-if="data.verificheRequisitiid !== '1' && data.verificheRequisitiid !== '3' && data.entity.variabili.ditteRimanenti == 0" class="row"><label for="titolo">Scelta Utente</label><select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="RevocaConProvvedimento">Revoca con Provvedimento</option> </select></div> <div ng-if="data.verificheRequisitiid !== '1' && data.verificheRequisitiid !== '3' && data.entity.variabili.ditteRimanenti == 0" class="row"> <fileinput name="ProvvedimentoDiRevoca" label="Provvedimento di Revoca" multiple=false accept=".pdf" metadati-pubblicazione-urp="true" pubblicazione-trasparenza="true" cnr-required=true></fileinput> </div> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <div class="row"><label for="commento">Commento</label><textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3"></textarea></div>"
111;acquisti;1;search-pi;<div class="form-group"> <label>Identificativo Flusso</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.businessKey" /> </div> <div class="form-group"> <label>Parole Chiave Titolo del Flusso</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.titolo" /> </div> <div class="form-group"> <label>Parole Chiave Descrizione del Flusso</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.descrizione"></input> </div> <div id="userDiv" class="form-group"> <label>Utente che ha avviato il Flusso</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.initiator"></input> </div> <div class="form-group"> <label>Nr. RDO</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.nrRdo"></input> </div> <div class="form-group"> <label>Codice Identificativo Gara (CIG)</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.cig"></input> </div> <div class="form-group"> <label>Codice Unico Progetto (CUP)</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.cup"></input> </div> <div class="form-group"> <label>Numeri di protocollo Documenti</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.numeriProtocollo"></input> </div> <div class="form-group"> <label>Flusso avviato dal</label> <input type="date" ng-model="vm.searchParams.startDateGreat"></input> </div> <div class="form-group"> <label>Flusso avviato prima del</label> <input type="date" ng-model="vm.searchParams.startDateLess"></input> </div>
112;acquisti;1;search-ti;<div class="form-group"> <label>Parole Chiavi nel Titolo</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.oggetto" /> </div><div class="form-group"> <label>Parole Chiavi nello Stato</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.Fase" /> </div><div id="userDiv" class="form-group"> <label>Utente che ha avviato il Flusso</label> <input type="text" class="form-control" input-prepend="text=" ng-model="vm.searchParams.initiator" /> </div>
113;acquisti;1;predisposizione-contratto;"<div class="row text-center"> <div class="col-lg-20 col-lg-offset-0 bg-info cnr-descrizione-task">Lo Staff Amministrativo Direzione ha il compito di predisporre il Contratto/Odine di Acquisto. Lo Staff Amministrativo Direzione inserisce le informazioni richieste dal form e tramite l'azione 'Inoltra Contratto/Odine' deve caricare nel sistema il file pdf che verrà inoltrato al Responsabile firma Acquisti.</div> </div> <div class="row"> <label for="titolo">Scelta Utente</label> <select type="text" ng-model="data.sceltaUtente" id="sceltaUtente" class="form-control" required> <option value="InoltraContratto">Inoltra Contratto/Odine</option> <option value="RevocaConProvvedimento">Revoca Con Provvedimento</option> </select> </div> <div class="row"> <div class="row" ng-if="data.sceltaUtente == 'InoltraContratto' "> <fileinput name="contratto" label="Contratto/Odine" multiple=false accept=".doc,.docx,.pdf" metadati-pubblicazione-urp="true" pubblicazione-trasparenza="true" cnr-required=true></fileinput> <fileinput name="allegati" legend="Altri Allegati" multiple=true accept=".doc,.docx,.pdf,.jpg,.png,.tiff" metadati-pubblicazione="true" metadati-protocollo="true" cnr-required=false></fileinput> <div class="row"> <label for="descrizioneContratto">Descrizione Contratto/Odine</label> <input type="text" ng-model="data.descrizioneContratto" id="descrizioneContratto" class="form-control" autofill required></input> </div> <div class="row"> <label for="identificativoStipula">Identificativo Contratto/Odine</label> <input type="text" ng-model="data.identificativoStipula" id="identificativoStipula" class="form-control" autofill required></input> </div> <div class="row"> <label for="commento">Commento</label> <textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3"></textarea> </div> </div> <div class="row" ng-if="data.sceltaUtente == 'RevocaConProvvedimento' "> <div class="row"> <label for="commento">Commento</label> <textarea type="textarea" ng-model="data.commento" ng-init="data.commento = ''" id="commento" class="form-control" rows="3" required></textarea> </div> </div> </div>"
